Ciudad,Empresa,Sueldo,Periodo
berlin,Dalia Research,Sobre 65 mil € -75 mil €,Senior Data Scientist
berlin,Remerge,Sobre 72 mil € -78 mil €,Senior Data Scientist
berlin,Wargaming,Sobre 67 mil € -72 mil €,Senior Data Scientist
berlin,Deutsche Telekom,Sobre 59 mil € -67 mil €,Junior Data Scientist
berlin,AUTO1 Group,Sobre 44 mil € -59 mil €,Junior Data Scientist
berlin,Home24,Sobre 42 mil € -48 mil €,Junior Data Scientist
berlin,SmartRecruiters,Sobre 45 mil € -55 mil €,Junior Data Scientist
berlin,Delivery Hero,Sobre 52 mil € -57 mil €,Associate Data Scientist
berlin,Finiata,Sobre 90 mil € -115 mil €,Head of Data Science
berlin,K - New Media,Sobre 62 mil € -68 mil €,BI-Entwickler/Data Scientist
berlin,SAP,Sobre 13 € -14 € por hora,Data Science - Becario por hora
berlin,Zalando,Sobre 10 € -11 € por hora,Data Science - Becario por hora
berlin,HelloFresh,Sobre 63 mil € -69 mil €,Data Science
berlin,ABB,Sobre 4 mil € -4 mil €,Data Science - Por mes
berlin,Sopra Steria,Sobre 14 € -16 € por hora,Data Science - Becario por hora
berlin,Williams-Sonoma,Sobre 5 mil € -5 mil €,Data Science
berlin,My 4-Year Plan,Sobre 58 mil € -63 mil €,Data Science
berlin,Therefore,Sobre 91 mil € -98 mil €,Data Science
berlin,Smart Host (Germany),Sobre 58 mil € -63 mil €,Data Science
berlin,Mercedes-Benz Group,Sobre 51 mil € -54 mil €,Datenwissenschaftler
berlin,FREE NOW,Sobre 71 mil € -77 mil €,Datenwissenschaftler
berlin,Quarters Co-Living,Sobre 55 mil € -60 mil €,Datenwissenschaftler
berlin,softgarden e-recruiting,Sobre 55 mil € -60 mil €,Datenwissenschaftler
berlin,Spiced,Sobre 60 mil € -65 mil €,Datenwissenschaftler
berlin,Siemens,Sobre 87 mil € -93 mil €,Senior Data Scientist
berlin,Deutsche Bank,Sobre 71 mil € -77 mil €,Senior Data Scientist
berlin,Deutsche Bahn,Sobre 73 mil € -79 mil €,Senior Data Scientist
berlin,Bayer,Sobre 44 mil € -47 mil €,Senior Data Scientist
berlin,AUTO1 Group,Sobre 77 mil € -84 mil €,Senior Data Scientist
berlin,FlixBus,Sobre 82 mil € -89 mil €,Senior Data Scientist
berlin,Rolls-Royce,Sobre 82 mil € -89 mil €,Senior Data Scientist
berlin,GfK,Sobre 92 mil € -101 mil €,Senior Data Scientist
berlin,New Yorker,Sobre 92 mil € -98 mil €,Senior Data Scientist
berlin,TeamViewer,Sobre 54 mil € -58 mil €,Senior Data Scientist
berlin,Ströer Group,Sobre 68 mil € -73 mil €,Senior Data Scientist
berlin,Deutsche Kreditbank,Sobre 64 mil € -69 mil €,Senior Data Scientist
berlin,Publicis Sapient,Sobre 83 mil € -91 mil €,Senior Data Scientist
berlin,MBition,Sobre 70 mil € -76 mil €,Senior Data Scientist
berlin,Adjust,Sobre 91 mil € -99 mil €,Senior Data Scientist
berlin,Ada Health,Sobre 82 mil € -89 mil €,Senior Data Scientist
berlin,BCG Digital Ventures,Sobre 75 mil € -81 mil €,Senior Data Scientist
berlin,Contorion,Sobre 85 mil € -92 mil €,Senior Data Scientist
berlin,Shopify,Sobre 92 mil € -101 mil €,Senior Data Scientist
berlin,Harnham,Sobre 80 mil € -88 mil €,Senior Data Scientist
berlin,Funding Circle,Sobre 58 mil € -63 mil €,Senior Data Scientist
berlin,eyeem,Sobre 63 mil € -67 mil €,Senior Data Scientist - Por mes
berlin,Opinary,Sobre 66 mil € -71 mil €,Senior Data Scientist
berlin,Deutsches Rheuma-Forschungszentrum,Sobre 57 mil € -60 mil €,Senior Data Scientist - Proveedor de servicios
berlin,SO1 - Segment of One,Sobre 70 mil € -76 mil €,Senior Data Scientist
berlin,2Degrees Investing Initiative,Sobre 54 mil € -58 mil €,Senior Data Scientist
berlin,F.H. Incubator,Sobre 73 mil € -78 mil €,Senior Data Scientist
berlin,Kayzen,Sobre 73 mil € -79 mil €,Senior Data Scientist
berlin,Parkling,Sobre 78 mil € -83 mil €,Senior Data Scientist
berlin,-,Sobre 61 mil € -67 mil €,Senior Data Scientist
berlin,Borg Collective,Sobre 64 mil € -69 mil €,Senior Data Scientist
berlin,Bayer,Sobre 4 mil € -4 mil €,Junior Data Scientist - Por mes
berlin,HelloFresh,Sobre 43 mil € -46 mil €,Junior Data Scientist
berlin,HelloFresh,Sobre 2 mil € -2 mil €,Junior Data Scientist - Becario por mes
berlin,Freie Universität Berlin,Sobre 40 mil € -43 mil €,Junior Data Scientist
berlin,TeamViewer,Sobre 48 mil € -53 mil €,Junior Data Scientist
berlin,Movinga,Sobre 44 mil € -47 mil €,Junior Data Scientist
berlin,Outfittery,Sobre 4 mil € -4 mil €,Junior Data Scientist - Por mes
berlin,SHARE NOW,Sobre 51 mil € -56 mil €,Junior Data Scientist
berlin,"Ar­beit su­chend, ar­beit­su­chend",Sobre 49 mil € -54 mil €,Junior Data Scientist
berlin,VDI/VDE Innovation + Technik,Sobre 53 mil € -58 mil €,Junior Data Scientist
berlin,Ratepay,Sobre 46 mil € -50 mil €,Junior Data Scientist
berlin,LinkedIn,Sobre 53 mil € -58 mil €,Junior Data Scientist
berlin,Trommsdorff + Drüner,Sobre 38 mil € -41 mil €,Junior Data Scientist
berlin,Positive Thinking Company,Sobre 52 mil € -56 mil €,Junior Data Scientist
berlin,Dojo Madness,Sobre 41 mil € -44 mil €,Junior Data Scientist
berlin,Actori,Sobre 46 mil € -50 mil €,Junior Data Scientist
berlin,Plan D,Sobre 49 mil € -53 mil €,Junior Data Scientist
berlin,Nein gmbh,Sobre 51 mil € -55 mil €,Junior Data Scientist
berlin,Etil research group,Sobre 2 mil € -2 mil €,Junior Data Scientist - Por mes
berlin,Picsart,Sobre 52 mil € -56 mil €,Junior Data Scientist
berlin,Appel Medical,Sobre 43 mil € -46 mil €,Junior Data Scientist
berlin,KPMG,Sobre 47 mil € -51 mil €,Data Analyst/Data Scientist
berlin,SAP,Sobre 5 mil € -5 mil €,Data Analyst/Data Scientist - Por mes
berlin,Zalando,Sobre 49 mil € -53 mil €,Data Analyst/Data Scientist
berlin,AUTO1 Group,Sobre 44 mil € -47 mil €,Data Analyst/Data Scientist
berlin,mybet Holding,Sobre 68 mil € -72 mil €,Data Analyst/Data Scientist
berlin,Murdoch University,Sobre 97 mil AUD -105 mil AUD,Data Analyst/Data Scientist
berlin,SISKON Software & Automation,Sobre 64 mil € -70 mil €,Data Analyst/Data Scientist
berlin,HERE Technologies,Sobre 82 mil € -90 mil €,Lead Data Scientist
berlin,KA Resources,Sobre 105 mil € -114 mil €,Lead Data Scientist
berlin,SumUp,Sobre 116 mil € -124 mil €,Lead Data Scientist
berlin,OLX Group,Sobre 98 mil € -106 mil €,Lead Data Scientist
berlin,Pepper,Sobre 61 mil € -65 mil €,Lead Data Scientist
berlin,Minodes,Sobre 55 mil € -60 mil €,Lead Data Scientist
berlin,Travelcircus,Sobre 87 mil € -95 mil €,Lead Data Scientist
berlin,Targomo,Sobre 71 mil € -76 mil €,Lead Data Scientist
berlin,Generic Employer ,Sobre 77 mil € -84 mil €,Lead Data Scientist
berlin,Amazon,Sobre 4 mil € -5 mil €,Data Science Intern - Por mes
berlin,PwC,Sobre 56 mil € -61 mil €,Data Science Intern
berlin,Bayer,Sobre 56 mil € -60 mil €,Data Science Intern
berlin,Technische Universität Berlin,Sobre 991 € -1 mil €,Data Science Intern - Por mes
berlin,Forto Logistics GmbH & Co. KG,Sobre 2 mil € -2 mil €,Data Science Intern - Por mes
berlin,Grover,Sobre 2 mil € -2 mil €,Data Science Intern - Por mes
berlin,Liefery,Sobre 954 € -1 mil €,Data Science Intern - Por mes
berlin,Finiata,Sobre 2 mil € -2 mil €,Data Science Intern - Por mes
berlin,KNIME,Sobre 15 € -17 € por hora,Data Science Intern - Por hora
berlin,Zalando,Sobre 56 mil € -61 mil €,Data Science Intern
berlin,acs plus,Sobre 2 mil € -2 mil €,Data Science Intern - Por mes
berlin,MMMMAVEN,Sobre 40 mil € -43 mil €,Data Science Intern
berlin,Amazon,Sobre 1 mil € -1 mil €,Data Scientist Intern - Por mes
berlin,SAP,Sobre 60 mil € -66 mil €,Data Scientist Intern
berlin,Deutsche Bahn,Sobre 9 € -10 € por hora,Data Scientist Intern - Por hora
berlin,MBition,Sobre 2 mil € -2 mil €,Data Scientist Intern - Por mes
berlin,Automation Hero,Sobre 82 mil € -88 mil €,Principal Data Scientist
berlin,Wayfair,Sobre 84 mil € -90 mil €,Data Science Manager
berlin,GetYourGuide,Sobre 105 mil € -114 mil €,Data Science Manager
berlin,Careem,Sobre 8 mil € -9 mil €,Data Science Manager - Por mes
berlin,Festo,Sobre 5 mil € -5 mil €,Sr Data Scientist - Por mes
berlin,Accenture,Sobre 63 mil € -69 mil €,Data Science Consultant
berlin,Oliver Wyman,Sobre 71 mil € -77 mil €,Data Science Consultant
berlin,idalab,Sobre 50 mil € -54 mil €,Data Science Consultant
berlin,UP42,Sobre 62 mil € -68 mil €,Data Science Engineer
berlin,Square Metrics,Sobre 58 mil € -63 mil €,Data Science Engineer
berlin,Navkonzept,Sobre 56 mil € -60 mil €,Data Science Engineer
berlin,TIER,Sobre 60 mil € -65 mil €,Sr. Data Scientist
berlin,HelloFresh,Sobre 47 mil € -50 mil €,Jr. Data Scientist
berlin,Trommsdorff + Drüner,Sobre 37 mil € -40 mil €,Jr. Data Scientist
berlin,NEXT Data Service,Sobre 54 mil € -58 mil €,Jr. Data Scientist
berlin,SAP,Sobre 113 mil € -121 mil €,Head of Data Science
berlin,GetYourGuide,Sobre 81 mil € -88 mil €,Head of Data Science
berlin,OLX Group,Sobre 123 mil € -132 mil €,Head of Data Science
berlin,Lindera,Sobre 53 mil € -58 mil €,Research Data Scientist
berlin,Salman Group,Sobre 2 mil € -2 mil €,data science internship - Por mes
berlin,Wayfair,Sobre 57 mil € -61 mil €,Data Scientist Analyst
berlin,McKinsey & Company,Sobre 102 mil € -111 mil €,Data Science Specialist
berlin,Swarm64,Sobre 68 mil € -74 mil €,Data Scientist/Software Engineer
berlin,TIER,Sobre 70 mil € -75 mil €,Senior Data Scientist Manager
berlin,McMakler,Sobre 56 mil € -60 mil €,Data Scientist Working Student
berlin,HTW Berlin,Sobre 1 mil € -1 mil €,Data Scientist Working Student - Por mes
berlin,Omni:us,Sobre 15 € -16 € por hora,Data Scientist Working Student - Por hora
berlin,BayWa r.e. renewable energy,Sobre 960 € -1 mil €,Data Scientist Working Student - Por mes
berlin,Dida,Sobre 12 € -13 € por hora,Data Scientist Working Student - Por hora
berlin,ZipJet,Sobre 13 € -14 € por hora,Data Scientist Working Student - Por hora
berlin,Verdane,Sobre 16 € -17 € por hora,Data Scientist Working Student - Becario por hora
berlin,Universität Potsdam,Sobre 59 mil € -64 mil €,Staff Scientist
berlin,Atotech,Sobre 69 mil € -75 mil €,Staff Scientist
berlin,Fraunhofer-Gesellschaft,Sobre 17 € -19 € por hora,Work Student Data Scientist - Becario por hora
berlin,Deutsche Bahn,Sobre 1 mil € -1 mil €,Work Student Data Scientist - Por mes
berlin,Deutsche Bahn,Sobre 1 mil € -1 mil €,Work Student Data Scientist - Por mes
berlin,HERE Technologies,Sobre 1 mil € -1 mil €,Work Student Data Scientist - Por mes
berlin,Flaconi,Sobre 10 € -11 € por hora,Work Student Data Scientist - Por hora
berlin,UP42,Sobre 74 mil € -81 mil €,Senior Data Science Engineer
berlin,Sojern,Sobre 78 mil € -84 mil €,Senior Data Science Engineer
berlin,Spiced,Sobre 55 mil € -60 mil €,Data Science Instructor
berlin,Fin-IT Consulting,Sobre 60 mil € -66 mil €,"Data Scientist, Data Analyst, Machine Learning Engineer"
berlin,Ada Health,Sobre 93 mil € -100 mil €,(Senior) Data Scientist
berlin,Zalando,Sobre 916 € -1 mil €,Intern data science - Por mes
berlin,HeidelbergCement,Sobre 2 mil € -2 mil €,Intern data science - Por mes
berlin,Cosmonauts & Kings,Sobre 2 mil € -2 mil €,Intern data science - Por mes
berlin,Companions & Homemakers,Sobre 784 € -843 €,Intern data science - Por mes
berlin,BuildingMinds,Sobre 2 mil € -2 mil €,Data Science Student - Becario por mes
berlin,PREA,Sobre 71 mil € -77 mil €,Data Scientist Engineer
berlin,AUTO1 Group,Sobre 121 mil € -133 mil €,Data Science Director
berlin,Amazon,Sobre 62 mil € -66 mil €,Research Scientist I
berlin,McKinsey & Company,Sobre 82 mil € -88 mil €,Senior Fellow Data Science
berlin,McKinsey & Company,Sobre 74 mil € -80 mil €,Data Scientist Fellow
berlin,ImmoScout24,Sobre 89 € -97 € por hora,Freelance Data Scientist - Por hora
berlin,Capgemini Invent,Sobre 97 mil € -105 mil €,Senior Data Science Consultant
berlin,Wayfair,Sobre 51 mil € -55 mil €,"Data Analyst, Data Scientist"
berlin,Unknowns,Sobre 970 € -1 mil €,Quantitative Data Scientist - Por mes
berlin,SAP,Sobre 16 € -17 € por hora,Data Science Working Student - Por hora
berlin,Hasso-Plattner-Institute,Sobre 697 € -754 €,Data Science Working Student - Por mes
berlin,Schindler,Sobre 15 € -16 € por hora,Data Science Working Student - Por hora
berlin,Flink,Sobre 17 € -18 € por hora,Data Science Working Student - Becario por hora
berlin,Omni:us,Sobre 15 € -16 € por hora,Data Science Working Student - Por hora
berlin,Streem.ai,Sobre 891 € -955 €,Data Science Working Student - Por mes
berlin,SAP,Sobre 15 € -16 € por hora,Working Student Data Science - Por hora
berlin,Deloitte,Sobre 56 mil € -60 mil €,Working Student Data Science
berlin,Market Logic Software,Sobre 66 mil € -72 mil €,Working Student Data Science
berlin,allmyhomes,Sobre 13 € -14 € por hora,Working Student Data Science - Por hora
berlin,PHD,Sobre 3 mil € -3 mil €,MS/PhD Data Scientist - Por mes
berlin,Delivery Hero,Sobre 75 mil € -82 mil €,Senior Data Science
berlin,Deutscher Sparkassenverband,Sobre 53 mil € -58 mil €,Data Scientist/Project Manager
berlin,BASF,Sobre 44 mil € -48 mil €,Senior Specialist Data Scientist
berlin,Max-Planck-Gesellschaft,Sobre 55 mil € -60 mil €,Senior Scientist - Chemist
berlin,Wayfair,Sobre 95 mil € -102 mil €,Team Lead Data Science
berlin,ELEMENT Insurance,Sobre 100 mil € -108 mil €,VP Data Science
berlin,Publicis Sapient,Sobre 47 mil € -52 mil €,Data Scientist/Computer Vision
berlin,Melon Fashion Group,Sobre 2 mil € -2 mil €,Data Science Machine Learning - Por mes
berlin,Charité,Sobre 13 € -14 € por hora,Data Scientist (Student) - Por hora
berlin,Le Wagon,Sobre 3 mil € -4 mil €,Data Science Teacher - Por mes
berlin,Fraunhofer-Gesellschaft,Sobre 19 € -20 € por hora,Data Scientist Reinforcement Learning Expert - Por hora
berlin,HERE Technologies,Sobre 63 mil € -68 mil €,Lead GIS Data Scientist
berlin,companion Strategieberatung,Sobre 3 mil € -4 mil €,Project Manager Data Science - Por mes
paris,BNP Paribas,46.404 € /año,Data Scientist
paris,Shift Technology,43.398 € /año,Data Scientist
paris,Orange,45.728 € /año,Data Scientist
paris,AXA,47.632 € /año,Data Scientist
paris,Quantmetry,43.208 € /año,Data Scientist
paris,Société Générale,47.836 € /año,Data Scientist
paris,Société Générale,1700 € /mes,Data Scientist - Becario por mes
paris,BNP Paribas,1631 € /mes,Data Scientist - Becario por mes
paris,AXA,1877 € /mes,Data Scientist - Becario por mes
paris,Capgemini,41.815 € /año,Data Scientist
paris,Criteo,61.873 € /año,Data Scientist
paris,Artefact,47.540 € /año,Data Scientist
paris,TotalEnergies,48.000 € /año,Data Scientist
paris,EY,47.784 € /año,Data Scientist
paris,Orange,1410 € /mes,Data Scientist - Becario por mes
paris,Deloitte,45.912 € /año,Data Scientist
paris,Capgemini Invent,50.843 € /año,Data Scientist
paris,EDF,40.903 € /año,Data Scientist
paris,Renault Group,55.000 € /año,Data Scientist
paris,Add Intelligence to data,43.398 € /año,Data Scientist
paris,Capgemini,1423 € /mes,Data Scientist - Becario por mes
paris,CGI,40.822 € /año,Data Scientist
paris,Deezer,46.327 € /año,Data Scientist
paris,Sia Partners,46.404 € /año,Data Scientist
paris,Google,66.578 € /año,Data Scientist
paris,Dassault Systemes,44.202 € /año,Data Scientist
paris,Natixis,1488 € /mes,Data Scientist - Becario por mes
paris,Natixis,45.534 € /año,Data Scientist
paris,TotalEnergies,1345 € /mes,Data Scientist - Becario por mes
paris,Carrefour,45.482 € /año,Data Scientist
